article_type,name,over_group_id,major_group_id,item_group_id,base_unit,store_unit,purchase_price
Profit Contribution,Philadelphia Cheese 300 GM,Food,Dairy,Cheese,Kilogram,Kilogram,4.153
Profit Contribution,Pineapple Fresh  ,Food,Fruits & Vegetables,Fresh Fruits,Kilogram,Kilogram,0.75
Profit Contribution,pinenuts pakistani,Food,Condiments,Nuts,Kilogram,Kilogram,25.357
Profit Contribution,PISTACHEW SLICE ,Food,Condiments,Nuts,Kilogram,Kilogram,20
Profit Contribution,Pistachio 1 KG,Food,Condiments,Nuts,Kilogram,Kilogram,8
Profit Contribution,Pistachio Cream Prep 1 Portion (PA),Food,Sub Recepies,Sub Reciepes,Portion,Portion,0.33
Profit Contribution,Pistachio Essence,Food,Condiments,Syrups,Liter,Liter,0
Expenses,pizza  tongue ( Bakery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Pizza Box Large ,General,Packaging,Packaging,Each,Each,0.15
Expenses,pizza roll ( Bakery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Pizza Underliner,General,Packaging,Packaging,Each,Each,0.042
Expenses,pizza wheel (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,plant Pot Big (Bar Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,plastic basket ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,plastic bowl for rice ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Plastic Box For Fruit (Bar Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,plastic Brush (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,plastic container 1/1 200mm (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,plastic container gray (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Plastic Fruit & Veg Box (Bar Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Plastic Glasses 100pcs,General,Packaging,Packaging,Each,Each,0.105
Expenses,plastic Jug (Bar Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Plastic Juice Bottle 300 ML,General,Packaging,Packaging,Each,Each,0.24
Expenses,plastic spatula  35cm (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,plastic spatula  9x10 (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Plastic Tray (Bar Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,plate Warmer ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Pomegranate,Food,Fruits & Vegetables,Fresh Fruits,Kilogram,Kilogram,0.9
Profit Contribution,pomegranate molasses ( DOnt Use ),Food,Condiments,Syrups,Liter,Liter,2.75
Expenses,Portable Charger (Recieption Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Profit Contribution,Potato,Food,Fruits & Vegetables,Fresh Vegetables,Kilogram,Kilogram,0.28
Profit Contribution,Potato Cubes 1 KG (PA),Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,0.35
Profit Contribution,Potato Filling Prep 1.4 KG (PA),Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,0.641
Expenses,potato peeler (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Potato Peeler Machine,Assets,Kitchen Assets,Kitchen Assets,Each,Each,663.88
Expenses,pressure cooking ban 10 ltr ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,pressure cooking ban 30 ltr ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,pressure cooking ban 8 ltr ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,printer (micros) ( BBQ ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Puck Cream Cheese,Food,Dairy,Cheese,Kilogram,Kilogram,1.995
Profit Contribution,Purslane/Bakla,Food,Fruits & Vegetables,Fresh Herbs,Kilogram,Kilogram,0
Profit Contribution,Qaimar Thick Cream ,Food,Condiments,Baking Items,Kilogram,Kilogram,9.95
Profit Contribution,Qalayet Tomato Prep 7.000 KG (PA),Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,0.607
Profit Contribution,qashta qaymer ,Food,Dairy,Dairy Others,Kilogram,Kilogram,0
Profit Contribution,Qatayef 10 CM,Food,Condiments,Baking Items,Each,Each,0.035
Profit Contribution,Radish red (BAH),Food,Fruits & Vegetables,Fresh Vegetables,Kilogram,Kilogram,2.4
Profit Contribution,"Rainbow Eva,Milk Small 10 ML",Food,Dairy,Milk,Each,Each,0.049
Profit Contribution,Rainbow Evap Milk 160 ML ,Food,Dairy,Dairy Others,Each,Each,0.216
Profit Contribution,Rainbow Evap Milk 160 ML (DONT USE ),Food,Dairy,Milk,Liter,Liter,0.175
Profit Contribution,RAISIN GOLDEN-IRAN 10 KG,Food,Pasta & Grain,Grain,Kilogram,Kilogram,1.429
Profit Contribution,Ready Beef For Staff,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,0
Profit Contribution,Ready Bonless Chicken With Skin,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,0
Profit Contribution,Ready Breast With Skin,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,0
Profit Contribution,Ready Breast Without Skin,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,1.65
Profit Contribution,Ready Chicken Breast BL/SL,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,1.381
Profit Contribution,Ready Chicken Cube With Bones,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,0
Profit Contribution,Ready Chicken Legs BL/SL,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,0
Profit Contribution,Ready Chicken Wings,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,0
Profit Contribution,Ready Cube Beef,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,2.7
Profit Contribution,Ready Fillet Hamour,Food,Fresh Food,Fresh Fish,Kilogram,Kilogram,4.5
Profit Contribution,Ready Fish Fingers Dorie,Food,Frozen,Frozen Fish,Kilogram,Kilogram,1
Profit Contribution,Ready Half Chicken ',Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,1.26
Profit Contribution,Ready Half Chicken (Dont Use ),Food,Fresh Food,Fresh Chicken,Portion,Portion,0.819
Profit Contribution,Ready Jolian Beef,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,2.4
Profit Contribution,Ready Jolian Chicken,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,1.26
Profit Contribution,Ready Jolian lamb,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,0
Profit Contribution,Ready Lamb Chob,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,0
Profit Contribution,Ready Meat for staff,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,0
Profit Contribution,Ready Minced Beef ,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,3.059
Profit Contribution,Ready Minced Lamb,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,2.5
Profit Contribution,Ready Qatayef Dough,Food,Condiments,Baking Items,Kilogram,Kilogram,1.05
Profit Contribution,Ready Safi Fish,Food,Fresh Food,Fresh Fish,Kilogram,Kilogram,0
Profit Contribution,Ready Salmon ,Food,Fresh Food,Fresh Fish,Kilogram,Kilogram,4.8
Profit Contribution,Ready Sea Bass Fish,Food,Fresh Food,Fresh Fish,Each,Each,0
Profit Contribution,Ready Sea Bream Fish,Food,Fresh Food,Fresh Fish,Each,Each,0
Profit Contribution,Ready Shoulder Cuts with bones,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,2.5
Profit Contribution,Ready Shoulder Whole,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,0
Profit Contribution,Ready Slice Hamour,Food,Fresh Food,Fresh Fish,Kilogram,Kilogram,0
Profit Contribution,Ready Sultan Ibrahim Portion,Food,Fresh Food,Fresh Fish,Each,Each,0
Profit Contribution,Ready Tekka Beef,Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,0
Profit Contribution,Ready Tekka Chicken,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,0
Profit Contribution,Ready Tekka Lamb,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,3
Profit Contribution,Ready Whole Chicken,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,1.26
Profit Contribution,Ready Whole Chicken BL,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,0
Profit Contribution,Ready Whole Chicken BL/SL,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,0.952
Expenses,Recieption Table (Recieption Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Rectangle Wooden Bowl,Assets,Store Asstets,Store Assets,Each,Each,0
Profit Contribution,Red Apple ,Food,Fruits & Vegetables,Fresh Fruits,Kilogram,Kilogram,1.19
Profit Contribution,Red Bull,Beverage,POS Beverage,Energy Drinks,Each,Each,1.2
Profit Contribution,red Capsicum   ,Food,Fruits & Vegetables,Fresh Vegetables,Kilogram,Kilogram,1.2
Profit Contribution,Red Current ,Food,Fruits & Vegetables,Fresh Fruits,Kilogram,Kilogram,4.5
Profit Contribution,Red Grapes ,Food,Fruits & Vegetables,Fresh Fruits,Kilogram,Kilogram,1.99
Profit Contribution,Red Onion (IND ,Food,Fruits & Vegetables,Fresh Vegetables,Kilogram,Kilogram,0.2
Profit Contribution,red radish,Food,Fruits & Vegetables,Fresh Vegetables,Kilogram,Kilogram,2.4
Profit Contribution,RED VINEGAR 1 GL HERMAN BRAND ,Food,Condiments,Vineger,Liter,Liter,0.317
Expenses,Reserve Tag (Recieption Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Profit Contribution,Retail Burak Cheese 1PC ( Halifa ) (PA),Food,Sub Recepies,Sub Reciepes,Each,Each,0.031
Profit Contribution,Retail Burak Potato 1 Pc ( Halifa ) (PA),Food,Sub Recepies,Sub Reciepes,Each,Each,0.012
Profit Contribution,Retail Meat Sambosa 1 Pcs (PA),Food,Sub Recepies,Sub Reciepes,Each,Each,0.051
Profit Contribution,Retail Mini Cheese Roll 370 Pcs (PA),Food,Sub Recepies,Sub Reciepes,Each,Each,0.032
Profit Contribution,Retail Mini Spinach Moajanat 1 Pcs (PA),Food,Sub Recepies,Sub Reciepes,Each,Each,0.025
Profit Contribution,Retail Musakhan Roll 1 Pcs (PA),Food,Sub Recepies,Sub Reciepes,Each,Each,0.072
Profit Contribution,Retail Shawarma Sambosa 1 Pcs (PA),Food,Sub Recepies,Sub Reciepes,Each,Each,0.027
Profit Contribution,Retail Spring Roll 1 Pcs (PA),Food,Sub Recepies,Sub Reciepes,Each,Each,0.028
Expenses,Ribbon Print Rite-ERC-Black Red,General,Others,Others,Each,Each,1.3
Expenses,Ringer Watch (Recieption Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Rinse Aid - 5 LTR,General,POS Miscellaneous,Chicemicals,Liter,Liter,2.968
Profit Contribution,Risotto Rice,Food,Pasta & Grain,Grain,Kilogram,Kilogram,2.848
Profit Contribution,Roast Beef Nabil,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,6.661
Expenses,robot coupe big 11 kg ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,robot coupe big 3 kg ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,robot coupe hand mixer ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Robot Coupe Vegetables Slicer Machine ( Prep Area ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,1623.356
Profit Contribution,rocca ( local ) ,Food,Fruits & Vegetables,Fresh Vegetables,Kilogram,Kilogram,0.8
Expenses,Rock Grill,Assets,Store Asstets,Store Assets,Each,Each,0
Profit Contribution,Rocket/Rocca/Arugula (Dont Use ),Food,Fruits & Vegetables,Fresh Herbs,Kilogram,Kilogram,0.8
Expenses,roller cutter ( Bakery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Rose Essence,Food,Condiments,Syrups,Liter,Liter,0
Profit Contribution,Rosemary,Food,Fruits & Vegetables,Fresh Herbs,Kilogram,Kilogram,8
Profit Contribution,ROUBANA SHANGLISH AREESH CHEESE 18 KG,Food,Dairy,Cheese,Kilogram,Kilogram,3.5
Expenses,Round Alluminum Tray 19.50 cm,Assets,Store Asstets,Store Assets,Each,Each,0
Expenses,round bowl big ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,round bowl small ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Round Seat big (Black n White) (Dining Area Up),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Round Table (Outside Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Round Tray  (Dining Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Round Tray Stand (Recieption Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Round Wooden Bowl,Assets,Store Asstets,Store Assets,Each,Each,0
Expenses,rubber for burger bun 12cm ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,rubber spatula big ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,rubber spatula small ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Sadia Chicken Breast,Food,Frozen,Frozen Chicken,Kilogram,Kilogram,2.376
Profit Contribution,Safee Fish,Food,Fresh Food,Fresh Fish,Kilogram,Kilogram,2.5
Profit Contribution,Saffron 6gms,Food,Condiments,Spices,Kilogram,Kilogram,1111.111
Profit Contribution,Saffron Essence,Food,Condiments,Syrups,Liter,Liter,0
Profit Contribution,Safiha Meat With Molasses Prep 1 kg (PA),Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,4.038
Profit Contribution,Sahlab,Food,Dairy,Dairy Others,Kilogram,Kilogram,0
Profit Contribution,Saj Bread,Food,Consumables,Bread,Each,Each,0.05
Expenses,Salad Chiller ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,743.42
Expenses,salamander ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Salt Sachet,General,Others,Others,Each,Each,0.004
Profit Contribution,Sambosak Potato 1 Pc (PA),Food,Sub Recepies,Sub Reciepes,Each,Each,0.016
Expenses,Sand Turkish Coffee Maker,Assets,Store Asstets,Store Assets,Each,Each,0
Expenses,Santos Fruit & Veg Juicer (Bar Area),Assets,Dining Assets,Dining Assets,Each,Each,703.65
Expenses,sauce bottle ( Bakery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,sauce bottle big ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,sauce bottle small ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Sauce Butter Chicken ( Dont Use ),Food,Sub Recepies,Sub Reciepes,Each,Each,1.61
Expenses,Sauce Pot Big,Assets,Store Asstets,Store Assets,Each,Each,0
Expenses,Sauce Pot Small ,Assets,Store Asstets,Store Assets,Each,Each,0
Profit Contribution,Sauteed Shrimp Prep 1 KG (PA),Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,4.298
Expenses,scale (100 kg) ( Butchery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,scale (20 kg) ( Butchery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,scale (5 kg ) ( Butchery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Scale 30 kg ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,58.902
Expenses,Scissors ( Butchery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,scoop plastic big ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,scoop plastic small ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Sea Bass U/R Fish,Food,Fresh Food,Fresh Fish,Kilogram,Kilogram,4.3
Profit Contribution,Sea Bream Fish,Food,Fresh Food,Fresh Fish,Kilogram,Kilogram,3.3
Profit Contribution,Sea Scallop,Food,Frozen,Frozen Fish,Kilogram,Kilogram,0
Profit Contribution,Sellek/Swiss chard,Food,Fruits & Vegetables,Fresh Herbs,Kilogram,Kilogram,0
Expenses,Sequeez Bottle (Bar Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Sequre Table (Outside Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Sequre Table (White ) (Outside Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,serving tong (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Sesame Oil,Food,Condiments,Oils,Liter,Liter,5
Profit Contribution,Shallots,Food,Fruits & Vegetables,Fresh Vegetables,Kilogram,Kilogram,0
Expenses,sharpening steel ( Butchery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,sharpening stone ( Butchery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,shawarma knife ( Butchery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Shawarma Machine,Assets,Store Asstets,Store Assets,Each,Each,0
Profit Contribution,Shawerma Chicken Prep 30.600 kg (PA),Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,1.067
Profit Contribution,Shawerma Meat Prep 1.400 kg (PA),Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,2.102
Expenses,shelf heater ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,shelf steel  (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Shelfs  trolley ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Shesh Borak 1 Pcs (PA),Food,Sub Recepies,Sub Reciepes,Each,Each,0.03
Profit Contribution,Shesh Borak Spinach Prep 1 kg (PA),Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,1.03
Expenses,shish skewer  ( BBQ ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Shish Taouk Marination 2.200 KG (PA),Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,0.827
Profit Contribution,Shish Taouk Prep 1 kg (PA),Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,3.668
Profit Contribution,Shish Tawook Masala ,Food,Condiments,Spices,Kilogram,Kilogram,7.067
Expenses,SHJ CONCRD GAS FLTR,General,Others,Others,Each,Each,0.533
Expenses,Shot Glass,Equipments,Small Ware,Small Ware,Each,Each,0
Profit Contribution,Shoulder Cuts with bones,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,0
Profit Contribution,Shoulder Whole Prep 1 kg,Food,Fresh Food,Fresh Meat,Kilogram,Kilogram,0
Profit Contribution,Shrimp 20/30,Food,Fresh Food,Fresh Fish,Kilogram,Kilogram,0
Profit Contribution,Shrimp 30/40,Food,Fresh Food,Fresh Fish,Kilogram,Kilogram,3.5
Profit Contribution,Shrimp U15,Food,Fresh Food,Fresh Fish,Kilogram,Kilogram,7
Expenses,Side station (Outside Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,silicon turner yellow ( Dishwasher ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Single Compartment Sink ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Single compartment sink ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Single Compartment Sink ( Store ),Assets,Store Asstets,Store Assets,Each,Each,0
Expenses,sink 2 compartment ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,sink big ( Butchery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,sink right ( Butchery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,skimmer stainless  (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Slice Chddr ,Food,Dairy,Cheese,Kilogram,Pack 400 GM,3.013
Profit Contribution,Sliced Jalapenos,Food,Canned Foods,Pickles,Kilogram,Kilogram,0
Expenses,Slide Shelf ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Small Basket White (Recieption Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,small bowl for salad ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Small Cooper Bowl,Assets,Store Asstets,Store Assets,Each,Each,0
Expenses,Small Gas Cylinder,General,Others,Others,Each,Each,1.5
Expenses,Small Knife (Bar Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Small Mansaf Tray,Assets,Store Asstets,Store Assets,Each,Each,0
Expenses,Small Measure glass (Bar Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Small Plant (Recieption Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Small Round Cushions (Dining Area Up),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Small Stool (Black n White) (Dining Area Up),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Small Stool (Black n white) (Recieption Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Small Stool (Brown) (Dining Area Up),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Small Stool (Brown) (Recieption Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,small table stainless steel ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Smoked Roasted Turkey 1X1KG Nabil,Food,Fresh Food,Fresh Chicken,Kilogram,Kilogram,7.31
Profit Contribution,Soffery Saudi Dates 1000g ( thermopack ),Food,Condiments,Baking Items,Kilogram,Kilogram,2.25
Profit Contribution,Soft Broom,Food,Condiments,Other Condiments,Each,Each,2.5
Expenses,Soft drink Chiller 3 Door (Bar Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Songs CD (Recieption Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Sony DVD (Recieption Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,Sony Remote (Recieption Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,soup heater black ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,soup pan 13mmx5mm ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,soup pan 15mmx7mm ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,soup pan 19mmx11mm ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,soup pan 21mmx6mm ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,soup pan 23mmx9mm ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,soup pan 24mmx9mm ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,soup pan 25mmx14mm ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,soup pan 27mmx12mm ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Soup Taurine,Assets,Catering Equipment,Catering,Each,Each,0
Profit Contribution,Sour Cream 250 GM,Food,Dairy,Dairy Others,Kilogram,Kilogram,2
Profit Contribution,Sour Yoghurt FF 1 KG,Food,Dairy,Youghurt,Kilogram,Kilogram,0.75
Profit Contribution,Soy Sauce (Kikkoman),Food,Condiments,Other Condiments,Liter,Liter,1.183
Profit Contribution,Sparkling Water 330 Ml ( Dont Use ),Beverage,POS Beverage,Bottled Water,Liter,Liter,0.375
Expenses,spatula ( BBQ ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,spatula big for oven ( Bakery ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Spices container 6 part ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Spices container holder ( Prep ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Spinach Filling Prep 1 kg (PA),Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,2.259
Profit Contribution,Spinach Fresh,Food,Fruits & Vegetables,Fresh Vegetables,Kilogram,Kilogram,0.9
Expenses,Spiral Note Book Sinar A7 80SHT,General,Others,Others,Each,Each,0.09
Expenses,Sponge ( Scoring Pad ) ,General,Packaging,Packaging,Each,Each,0.175
Expenses,spoon big ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,spoon big ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,spoon small ( Cold ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,spoon small ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,spoon spaghetti ladle (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Profit Contribution,Spring Beans Prep 2.150 KG (PA),Food,Sub Recepies,Sub Reciepes,Kilogram,Kilogram,1.205
Profit Contribution,Spring Onion   ,Food,Fruits & Vegetables,Fresh Vegetables,Kilogram,Kilogram,1.2
Profit Contribution,Sprite 355 Ml Can,Beverage,POS Beverage,Canned Drinks,Each,Each,0.204
Profit Contribution,Sprite Diet 355 Ml Caned,Beverage,POS Beverage,Canned Drinks,Each,Each,0.138
Expenses,Square Glass Vase (Bar Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,square pipe for stand kabab ( BBQ ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,Square Table (Dining Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Profit Contribution,Squid,Food,Frozen,Frozen Fish,Kilogram,Kilogram,0
Profit Contribution,Staff Fish,Food,Fresh Food,Fresh Fish,Kilogram,Kilogram,0.5
Expenses,Staff Food Container,General,Others,Others,Each,Each,0.45
Expenses,Stainer  (Bar Area),Assets,Dining Assets,Dining Assets,Each,Each,0
Expenses,stainless container 1/1 (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,stainless container 1/2 (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,stainless grater  (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,stainless measure cup 1/2 /125ml (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,stainless measure cup 1/250ml (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,stainless measure cup 1/3  /80ml (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,stainless measure cup 1/4  /60ml (Dishwasher),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,stainless pan 23cm ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,stainless pan 25cm ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,stainless pan 29cm ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,stainless pan 35cm ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,stainless spoon 1 cup ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
Expenses,stainless spoon 1/2 cup ( Hot ),Assets,Kitchen Assets,Kitchen Assets,Each,Each,0
